StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
KRT,2021-06-07,KUDGI STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,NTPL (NLC TAMILDANU POWER LIMI,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,WIND,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,SOLAR ,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,OTHERS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-07,TB DAM SHARE,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,LINGANAMAKKI (LDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,SHARAVATHY,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,NAGJHARI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,SUPA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,MUNIRABAD,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,SHIMSHAPURA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,SHIVASAMUDRAM,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,KODASALLI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,"MGHE, JOGFALLS",,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,MANI DAM POWER HOUSE (MDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,VARAHI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,GERUSOPPA P H,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,KADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,GHATAPRABHA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,ALMATTI DAM POWER HOUSE,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,BHADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-08,MAPS KALPAKKAM,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-08,KAIGA 1&2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-08,KAIGA 3 & 4,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-08,KKNPP UNIT-2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-08,"NPCIL,KKNPP",,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-08,TALCHER STPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,NLC TPS I- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,NLC TPS II- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
